0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
1,45256.4133,28/02/2021
1,45256.4133,28/02/2021
1,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,45256.4133,28/02/2021
1,45256.4133,28/02/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
-1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
-1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
-1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
-1,57254.9,12/03/2021
-1,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57254.9,12/03/2021
1,57254.9,12/03/2021
0,57254.9,12/03/2021
0,57827.6133,11/03/2021
1,57827.6133,11/03/2021
0,57827.6133,11/03/2021
1,57827.6133,11/03/2021
0,59856.7133,12/04/2021
0,59856.7133,12/04/2021
-1,59856.7133,12/04/2021
1,59856.7133,12/04/2021
1,59856.7133,12/04/2021
1,59856.7133,12/04/2021
0,59856.7133,12/04/2021
1,59856.7133,12/04/2021
1,59856.7133,12/04/2021
0,59856.7133,12/04/2021
