1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
-1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
-1,08/04/2021,20210408,58087.18
-1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
-1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
1,08/04/2021,20210408,58087.18
0,08/04/2021,20210408,58087.18
-1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
-1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
-1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
